tick,bouche
277.0,0.6124834773383403
278.0,0.6142741922536636
279.0,0.6064562656996706
280.0,0.5993553116497042
281.0,0.5905360309192209
282.0,0.5915884009086976
283.0,0.5881983520704189
284.0,0.5665580026539715
285.0,0.6216892095106304
286.0,0.6391914436637591
287.0,0.650335908842771
288.0,0.6705763530053919
289.0,0.6669748166306912
290.0,0.6613358893280484
291.0,0.6580010502155097
292.0,0.6514184284491956
293.0,0.6442453006426607
294.0,0.6347846607464199
295.0,0.6311340282974817
296.0,0.6230260906221681
297.0,0.6175446315542049
298.0,0.6087042011062257
299.0,0.6075050084593216
300.0,0.6095490176724976
301.0,0.6124124562198893
302.0,0.6091222694841134
303.0,0.6088606546949362
304.0,0.6029451672725511
305.0,0.6054690524031405
306.0,0.6060475388598946
307.0,0.609443271822241
308.0,0.6065671825338425
309.0,0.6033514128184113
310.0,0.6051661950999079
311.0,0.6102423249450241
312.0,0.6113608835473878
313.0,0.6136881721297589
314.0,0.619670674094044
315.0,0.6132201648122602
316.0,0.6123429851791486
317.0,0.5855448001440937
318.0,0.573767572248622
319.0,0.5691001155141058
320.0,0.5738449458318047
321.0,0.5561263784262058
322.0,0.5574919179704141
323.0,0.5652497012898576
324.0,0.570341223063558
325.0,0.5718181051997164
326.0,0.5808978123371021
327.0,0.5868432381976482
328.0,0.5508721102244911
329.0,0.5509508313301756
330.0,0.5531865084535302
331.0,0.5315855959359622
332.0,0.5179232178682067
333.0,0.5195378863905104
334.0,0.5264209078366828
335.0,0.5471069219727716
336.0,0.5696338655480462
337.0,0.5699578019681844
338.0,0.5779232747921825
339.0,0.5705180840113553
340.0,0.5857387423541841
341.0,0.5921647984556623
342.0,0.5929754312668317
343.0,0.5891946100377489
344.0,0.5913737637428841
345.0,0.5780650883973639
346.0,0.5794819404906196
347.0,0.5846511154775341
348.0,0.5802040035542586
349.0,0.5852038545711459
350.0,0.5796342532707311
351.0,0.5813582101685237
352.0,0.579271681886278
353.0,0.5810904895567526
354.0,0.5757680289939373
355.0,0.5734092882079208
356.0,0.5733642257669936
357.0,0.5762508598372744
358.0,0.576055190856525
359.0,0.5771661154107841
360.0,0.5761993880154128
361.0,0.5755620889124947
362.0,0.5783211775188342
363.0,0.5804763227742592
364.0,0.5813176905047475
365.0,0.578984158585494
366.0,0.5809962179811863
367.0,0.584258984113144
368.0,0.5828087383674931
